Topic,Characteristic,Note,Total
Mother tongue,          Ndebele,,15
Mother tongue,          Rundi (Kirundi),,15
Mother tongue,          Shona,,25
Mother tongue,          Soninke,,0
Mother tongue,          Sotho-Tswana languages,,0
Mother tongue,          Swahili,,45
Mother tongue,          Wojenaka,,0
Mother tongue,          Wolof,,0
Mother tongue,          Yoruba,,90
Mother tongue,"          Niger-Congo languages, n.i.e.",,20
Mother tongue,        Nilo-Saharan languages,,0
Mother tongue,          Dinka,,0
Mother tongue,          Nuer,,0
Mother tongue,"          Nilo-Saharan languages, n.i.e.",,0
Mother tongue,"          African, n.o.s.",,0
Mother tongue,        Sign languages,,25
Mother tongue,          American Sign Language,,25
Mother tongue,          Quebec Sign Language,,0
Mother tongue,"          Sign languages, n.i.e.",,0
Mother tongue,        Sino-Tibetan languages,,3360
Mother tongue,          Chinese languages,,3350
Mother tongue,            Hakka,,35
Mother tongue,            Mandarin,,2065
Mother tongue,            Min Dong,,5
Mother tongue,"            Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",,40
Mother tongue,            Wu (Shanghainese),,15
Mother tongue,            Yue (Cantonese),,1165
Mother tongue,"            Chinese, n.o.s.",,25
Mother tongue,"            Chinese languages, n.i.e.",,0
Mother tongue,          Tibeto-Burman languages,,10
Mother tongue,            Burmese,,5
Mother tongue,            Kuki-Chin languages,,0
Mother tongue,            Karenic languages,,0
Mother tongue,              S'gaw Karen,,0
Mother tongue,"              Karenic languages, n.i.e.",,0
Mother tongue,            Tibetan,,5
Mother tongue,"            Tibeto-Burman languages, n.i.e.",,0
Mother tongue,"          Sino-Tibetan languages, n.i.e.",,5
Mother tongue,        Tai-Kadai languages,,45
Mother tongue,          Lao,,15
Mother tongue,          Thai,,30
Mother tongue,"          Tai-Kadai languages, n.i.e.",,0
Mother tongue,        Turkic languages,,105
Mother tongue,          Azerbaijani,,10
Mother tongue,          Kazakh,,0
Mother tongue,          Turkish,,90
Mother tongue,          Uyghur,,5
Mother tongue,          Uzbek,,0
Mother tongue,"          Turkic languages, n.i.e.",,0
Mother tongue,        Uralic languages,,320
Mother tongue,          Estonian,,25
Mother tongue,          Finnish,,40
Mother tongue,          Hungarian,,250
Mother tongue,"        Other languages, n.i.e.",,0
Mother tongue,  Multiple responses,,5860
Mother tongue,    English and French,,805
Mother tongue,    English and non-official language(s),,4465
Mother tongue,    French and non-official language(s),,90
Mother tongue,"    English, French and non-official language(s)",,125
Mother tongue,    Multiple non-official languages,,380
All languages spoken at home,Total - All languages spoken at home for the total population excluding institutional residents - 100% data,40,137135
All languages spoken at home,  English,,106240
All languages spoken at home,  French,,465
All languages spoken at home,  Non-official language,,5970
All languages spoken at home,    Indigenous,39,0
All languages spoken at home,    Non-Indigenous,,5970
All languages spoken at home,  English and French,,1850
All languages spoken at home,  English and non-official language(s),,21190
All languages spoken at home,  French and non-official language(s),,40
All languages spoken at home,"  English, French and non-official language(s)",,845
All languages spoken at home,  Multiple non-official languages,,530
Language spoken most often at home,Total - Language spoken most often at home for the total population excluding institutional residents - 100% data,41,137135
Language spoken most often at home,  Single responses,,131375
Language spoken most often at home,    Official languages,,118120
Language spoken most often at home,      English,,117430
Language spoken most often at home,      French,,695
Language spoken most often at home,    Non-official languages,,13255
Language spoken most often at home,      Indigenous languages,39,0
Language spoken most often at home,        Algonquian languages,,0
Language spoken most often at home,          Blackfoot,,0
Language spoken most often at home,          Cree-Innu languages,,0
Language spoken most often at home,            Atikamekw,,0
Language spoken most often at home,            Cree languages,,0
Language spoken most often at home,              Ililimowin (Moose Cree),,0
Language spoken most often at home,              Inu Ayimun (Southern East Cree),,0
Language spoken most often at home,              Iyiyiw-Ayimiwin (Northern East Cree),,0
Language spoken most often at home,              Nehinawewin (Swampy Cree),,0
Language spoken most often at home,              Nehiyawewin (Plains Cree),,0
Language spoken most often at home,              Nihithawiwin (Woods Cree),,0
Language spoken most often at home,"              Cree, n.o.s.",,0
Language spoken most often at home,            Innu (Montagnais),,0
Language spoken most often at home,            Naskapi,,0
Language spoken most often at home,          Eastern Algonquian languages,,0
Language spoken most often at home,            Mi'kmaq,,0
Language spoken most often at home,            Wolastoqewi (Malecite),,0
Language spoken most often at home,          Ojibway-Potawatomi languages,,0
Language spoken most often at home,            Anicinabemowin (Algonquin),,0
Language spoken most often at home,            Oji-Cree,,0
Language spoken most often at home,            Ojibway languages,,0
Language spoken most often at home,              Anishinaabemowin (Chippewa),,0
Language spoken most often at home,              Daawaamwin (Odawa),,0
Language spoken most often at home,              Saulteau (Western Ojibway),,0
Language spoken most often at home,"              Ojibway, n.o.s.",,0
Language spoken most often at home,"          Algonquian languages, n.i.e.",,0
Language spoken most often at home,        Athabaskan languages,,0
Language spoken most often at home,          Northern Athabaskan languages,,0
Language spoken most often at home,            Dakelh (Carrier),,0
Language spoken most often at home,            Dane-zaa (Beaver),,0
Language spoken most often at home,"            Dene, n.o.s.",,0
Language spoken most often at home,            Gwich'in,,0
Language spoken most often at home,            Slavey-Hare languages,,0
Language spoken most often at home,              Deh Gah Ghotie Zhatie (South Slavey),,0
Language spoken most often at home,              Satuotine Yati (North Slavey),,0
Language spoken most often at home,"              Slavey, n.o.s.",,0
Language spoken most often at home,            Tahltan languages,,0
Language spoken most often at home,              Kaska (Nahani),,0
Language spoken most often at home,              Tahltan,,0
Language spoken most often at home,            Tlicho (Dogrib),,0
Language spoken most often at home,            Tse'khene (Sekani),,0
Language spoken most often at home,            Tsilhqot'in (Chilcotin),,0
Language spoken most often at home,            Tsuu T'ina (Sarsi),,0
Language spoken most often at home,            Tutchone languages,,0
Language spoken most often at home,              Northern Tutchone,,0
Language spoken most often at home,              Southern Tutchone,,0
Language spoken most often at home,"              Tutchone, n.o.s.",,0
Language spoken most often at home,            Wetsuwet'en-Babine,,0
Language spoken most often at home,          Tlingit,,0
Language spoken most often at home,"          Athabaskan languages, n.i.e.",,0
Language spoken most often at home,        Haida,,0
Language spoken most often at home,        Inuktut (Inuit) languages,,0
Language spoken most often at home,          Inuinnaqtun (Inuvialuktun),,0
Language spoken most often at home,            Inuinnaqtun,,0
Language spoken most often at home,            Inuvialuktun,,0
Language spoken most often at home,          Inuktitut,,0
Language spoken most often at home,"          Inuktut (Inuit) languages, n.i.e.",,0
Language spoken most often at home,        Iroquoian languages,,0
Language spoken most often at home,          Cayuga,,0
Language spoken most often at home,          Mohawk,,0
Language spoken most often at home,          Oneida,,0
Language spoken most often at home,"          Iroquoian languages, n.i.e.",,0
Language spoken most often at home,        Ktunaxa (Kutenai),,0
Language spoken most often at home,        Michif,,0
Language spoken most often at home,        Salish languages,,0
Language spoken most often at home,          Halkomelem,,0
Language spoken most often at home,          Lillooet,,0
Language spoken most often at home,          Ntlakapamux (Thompson),,0
Language spoken most often at home,          Secwepemctsin (Shuswap),,0
Language spoken most often at home,          Squamish,,0
Language spoken most often at home,          Straits,,0
Language spoken most often at home,          Syilx (Okanagan),,0
Language spoken most often at home,"          Salish languages, n.i.e.",,0
Language spoken most often at home,        Siouan languages,,0
Language spoken most often at home,          Assiniboine,,0
Language spoken most often at home,          Dakota,,0
Language spoken most often at home,          Stoney,,0
Language spoken most often at home,"          Siouan languages, n.i.e.",,0
Language spoken most often at home,        Tsimshian languages,,0
Language spoken most often at home,          Gitxsan (Gitksan),,0
Language spoken most often at home,          Nisga'a,,0
Language spoken most often at home,          Tsimshian,,0
Language spoken most often at home,        Wakashan languages,,0
Language spoken most often at home,          Haisla,,0
Language spoken most often at home,          Heiltsuk,,0
Language spoken most often at home,          Kwak'wala (Kwakiutl),,0
Language spoken most often at home,          Nuu-chah-nulth (Nootka),,0
Language spoken most often at home,"          Wakashan languages, n.i.e.",,0
Language spoken most often at home,"        Indigenous languages, n.i.e.",,0
Language spoken most often at home,"        Indigenous languages, n.o.s.",,0
Language spoken most often at home,      Non-Indigenous languages,,13255
Language spoken most often at home,        Afro-Asiatic languages,,550
Language spoken most often at home,          Berber languages,,0
Language spoken most often at home,            Kabyle,,0
Language spoken most often at home,            Tamazight,,0
Language spoken most often at home,"            Berber languages, n.i.e.",,0
Language spoken most often at home,          Chadic languages,,0
Language spoken most often at home,            Hausa,,0
Language spoken most often at home,            Mina,,0
Language spoken most often at home,          Coptic,,0
Language spoken most often at home,          Cushitic languages,,20
Language spoken most often at home,            Bilen,,0
Language spoken most often at home,            Oromo,,10
Language spoken most often at home,            Somali,,10
Language spoken most often at home,"            Cushitic languages, n.i.e.",,0
Language spoken most often at home,          Semitic languages,,530
Language spoken most often at home,            Amharic,,15
Language spoken most often at home,            Arabic,,455
Language spoken most often at home,            Aramaic languages,,20
Language spoken most often at home,              Assyrian Neo-Aramaic,,5
Language spoken most often at home,              Chaldean Neo-Aramaic,,15
Language spoken most often at home,"              Aramaic, n.o.s.",,0
Language spoken most often at home,            Harari,,5
Language spoken most often at home,            Hebrew,,10
Language spoken most often at home,            Maltese,,15
Language spoken most often at home,            Tigrigna,,10
Language spoken most often at home,"            Semitic languages, n.i.e.",,0
Language spoken most often at home,        Austro-Asiatic languages,,130
Language spoken most often at home,          Khmer (Cambodian),,0
Language spoken most often at home,          Vietnamese,,125
Language spoken most often at home,"          Austro-Asiatic languages, n.i.e",,0
Language spoken most often at home,        Austronesian languages,,595
Language spoken most often at home,          Bikol,,0
Language spoken most often at home,"          Bisaya, n.o.s.",,0
Language spoken most often at home,          Cebuano,,15
Language spoken most often at home,          Fijian,,0
Language spoken most often at home,          Hiligaynon,,10
Language spoken most often at home,          Ilocano,,20
Language spoken most often at home,          Indonesian,,10
Language spoken most often at home,          Kankanaey,,0
Language spoken most often at home,          Kinaray-a,,0
Language spoken most often at home,          Malagasy languages,,0
Language spoken most often at home,            Merina,,0
Language spoken most often at home,"            Malagasy, n.o.s.",,0
Language spoken most often at home,          Malay,,0
Language spoken most often at home,"          Pampangan (Kapampangan, Pampango)",,5
Language spoken most often at home,          Pangasinan,,0
Language spoken most often at home,"          Tagalog (Pilipino, Filipino)",,530
Language spoken most often at home,          Waray-Waray,,5
Language spoken most often at home,"          Austronesian languages, n.i.e.",,0
Language spoken most often at home,        Creole languages,,40
Language spoken most often at home,          Haitian Creole,,15
Language spoken most often at home,          Jamaican English Creole,,10
Language spoken most often at home,          Krio,,0
Language spoken most often at home,          Morisyen,,10
Language spoken most often at home,          Sango,,0
Language spoken most often at home,"          Creole, n.o.s.",,10
Language spoken most often at home,"          Creole languages, n.i.e.",,0
Language spoken most often at home,        Dravidian languages,,2090
Language spoken most often at home,          Kannada,,30
Language spoken most often at home,          Malayalam,,210
Language spoken most often at home,          Tamil,,1630
Language spoken most often at home,          Telugu,,220
Language spoken most often at home,          Tulu,,0
Language spoken most often at home,"          Dravidian languages, n.i.e.",,0
Language spoken most often at home,        Georgian,,0
Language spoken most often at home,        Hmong-Mien languages,,0
Language spoken most often at home,        Indo-European languages,,6950
Language spoken most often at home,          Albanian,,35
Language spoken most often at home,          Armenian,,40
Language spoken most often at home,          Balto-Slavic languages,,745
Language spoken most often at home,            Baltic languages,,5
Language spoken most often at home,              Latvian,,0
Language spoken most often at home,              Lithuanian,,5
Language spoken most often at home,            Slavic languages,,735
Language spoken most often at home,              Belarusian,,0
Language spoken most often at home,              Bulgarian,,25
Language spoken most often at home,              Czech,,15
Language spoken most often at home,              Macedonian,,110
Language spoken most often at home,              Polish,,190
Language spoken most often at home,              Russian,,195
Language spoken most often at home,              Rusyn,,0
Language spoken most often at home,              Serbo-Croatian,,120
Language spoken most often at home,                Bosnian,,10
Language spoken most often at home,                Croatian,,25
Language spoken most often at home,                Serbian,,90
Language spoken most often at home,"                Serbo-Croatian, n.i.e.",,0
Language spoken most often at home,              Slovak,,25
Language spoken most often at home,              Slovene (Slovenian),,5
Language spoken most often at home,              Ukrainian,,40
Language spoken most often at home,"              Slavic languages, n.i.e.",,0
Language spoken most often at home,          Celtic languages,,0
Language spoken most often at home,            Irish,,0
Language spoken most often at home,            Scottish Gaelic,,0
Language spoken most often at home,            Welsh,,0
Language spoken most often at home,"            Celtic languages, n.i.e.",,0
Language spoken most often at home,          Germanic languages,,90
Language spoken most often at home,            Frisian,,0
Language spoken most often at home,            High German languages,,40
Language spoken most often at home,              German,,40
Language spoken most often at home,              Pennsylvania German,,0
Language spoken most often at home,              Swiss German,,0
Language spoken most often at home,              Yiddish,,0
Language spoken most often at home,            Low Saxon-Low Franconian languages,,35
Language spoken most often at home,              Afrikaans,,5
Language spoken most often at home,              Dutch,,35
Language spoken most often at home,"              Low German, n.o.s.",,0
Language spoken most often at home,              Low Saxon,,0
Language spoken most often at home,              Plautdietsch,,0
Language spoken most often at home,              Vlaams (Flemish),,0
Language spoken most often at home,            Scandinavian languages,,10
Language spoken most often at home,              Danish,,0
Language spoken most often at home,              Icelandic,,5
Language spoken most often at home,              Norwegian,,0
Language spoken most often at home,              Swedish,,5
Language spoken most often at home,"            Germanic languages, n.i.e.",,0
Language spoken most often at home,          Greek,,125
Language spoken most often at home,          Indo-Iranian languages,,4450
Language spoken most often at home,            Indo-Aryan languages,,3460
Language spoken most often at home,              Assamese,,5
Language spoken most often at home,              Bengali,,370
Language spoken most often at home,              Gujarati,,435
Language spoken most often at home,              Hindi,,525
Language spoken most often at home,              Kacchi,,20
Language spoken most often at home,              Kashmiri,,0
Language spoken most often at home,              Konkani,,15
Language spoken most often at home,              Marathi,,65
Language spoken most often at home,              Nepali,,0
Language spoken most often at home,              Oriya languages,,20
Language spoken most often at home,                Odia,,15
Language spoken most often at home,"                Oriya, n.o.s.",,5
Language spoken most often at home,              Punjabi (Panjabi),,375
Language spoken most often at home,              Rohingya,,0
Language spoken most often at home,              Sindhi,,15
Language spoken most often at home,              Sinhala (Sinhalese),,90
Language spoken most often at home,              Urdu,,1520
Language spoken most often at home,"              Indo-Aryan languages, n.i.e.",,5
Language spoken most often at home,            Iranian languages,,990
Language spoken most often at home,              Baluchi,,0
Language spoken most often at home,              Kurdish,,15
Language spoken most often at home,              Parsi,,0
Language spoken most often at home,              Pashto,,70
Language spoken most often at home,              Persian languages,,900
Language spoken most often at home,                Dari,,555
Language spoken most often at home,                Iranian Persian,,250
Language spoken most often at home,"                Persian (Farsi), n.o.s.",,90
Language spoken most often at home,"              Iranian languages, n.i.e.",,0
Language spoken most often at home,"            Indo-Iranian languages, n.i.e.",,0
Language spoken most often at home,          Italic (Romance) languages,,1465
Language spoken most often at home,            Catalan,,0
Language spoken most often at home,            Italian,,275
Language spoken most often at home,            Portuguese,,300
Language spoken most often at home,            Romanian,,195
Language spoken most often at home,            Spanish,,695
Language spoken most often at home,"            Italic (Romance) languages, n.i.e.",,0
Language spoken most often at home,"          Indo-European languages, n.i.e.",,0
Language spoken most often at home,        Japanese,,30
Language spoken most often at home,        Korean,,220
Language spoken most often at home,        Mongolian,,0
Language spoken most often at home,        Niger-Congo languages,,100
Language spoken most often at home,          Akan (Twi),,25
Language spoken most often at home,          Bamanankan,,0
Language spoken most often at home,          Edo,,0
Language spoken most often at home,          Éwé,,0
Language spoken most often at home,"          Fulah (Pular, Pulaar, Fulfulde)",,0
Language spoken most often at home,          Ga,,0
Language spoken most often at home,          Ganda,,0
Language spoken most often at home,          Gikuyu,,0
Language spoken most often at home,          Igbo,,0
Language spoken most often at home,          Kinyarwanda (Rwanda),,0
Language spoken most often at home,          Lingala,,0
Language spoken most often at home,          Luba-Kasai,,0
Language spoken most often at home,          Mòoré,,0
Language spoken most often at home,          Mwani,,0
Language spoken most often at home,          Ndebele,,0
Language spoken most often at home,          Rundi (Kirundi),,10
Language spoken most often at home,          Shona,,0
Language spoken most often at home,          Soninke,,0
Language spoken most often at home,          Sotho-Tswana languages,,0
Language spoken most often at home,          Swahili,,15
Language spoken most often at home,          Wojenaka,,0
Language spoken most often at home,          Wolof,,0
Language spoken most often at home,          Yoruba,,20
Language spoken most often at home,"          Niger-Congo languages, n.i.e.",,0
Language spoken most often at home,        Nilo-Saharan languages,,0
Language spoken most often at home,          Dinka,,0
Language spoken most often at home,          Nuer,,0
Language spoken most often at home,"          Nilo-Saharan languages, n.i.e.",,0
Language spoken most often at home,"          African, n.o.s.",,0
Language spoken most often at home,        Sign languages,,45
Language spoken most often at home,          American Sign Language,,35
Language spoken most often at home,          Quebec Sign Language,,5
Language spoken most often at home,"          Sign languages, n.i.e.",,5
Language spoken most often at home,        Sino-Tibetan languages,,2370
Language spoken most often at home,          Chinese languages,,2360
Language spoken most often at home,            Hakka,,5
Language spoken most often at home,            Mandarin,,1565
Language spoken most often at home,            Min Dong,,5
Language spoken most often at home,"            Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",,15
Language spoken most often at home,            Wu (Shanghainese),,10
Language spoken most often at home,            Yue (Cantonese),,750
Language spoken most often at home,"            Chinese, n.o.s.",,10
Language spoken most often at home,"            Chinese languages, n.i.e.",,0
Language spoken most often at home,          Tibeto-Burman languages,,5
Language spoken most often at home,            Burmese,,0
Language spoken most often at home,            Kuki-Chin languages,,0
Language spoken most often at home,            Karenic languages,,0
Language spoken most often at home,              S'gaw Karen,,0
Language spoken most often at home,"              Karenic languages, n.i.e.",,0
Language spoken most often at home,            Tibetan,,5
Language spoken most often at home,"            Tibeto-Burman languages, n.i.e.",,0
Language spoken most often at home,"          Sino-Tibetan languages, n.i.e.",,0
Language spoken most often at home,        Tai-Kadai languages,,15
Language spoken most often at home,          Lao,,5
Language spoken most often at home,          Thai,,10
Language spoken most often at home,"          Tai-Kadai languages, n.i.e.",,0
Language spoken most often at home,        Turkic languages,,55
Language spoken most often at home,          Azerbaijani,,0
Language spoken most often at home,          Kazakh,,0
Language spoken most often at home,          Turkish,,45
Language spoken most often at home,          Uyghur,,5
Language spoken most often at home,          Uzbek,,0
Language spoken most often at home,"          Turkic languages, n.i.e.",,0
Language spoken most often at home,        Uralic languages,,70
Language spoken most often at home,          Estonian,,0
Language spoken most often at home,          Finnish,,5
Language spoken most often at home,          Hungarian,,65
Language spoken most often at home,"        Other languages, n.i.e.",,0
Language spoken most often at home,  Multiple responses,,5760
Language spoken most often at home,    English and French,,415
Language spoken most often at home,    English and non-official language(s),,5135
Language spoken most often at home,    French and non-official language(s),,30
Language spoken most often at home,"    English, French and non-official language(s)",,105
Language spoken most often at home,    Multiple non-official languages,,70
Other language spoken regularly at home,Total - Other language(s) spoken regularly at home for the total population excluding institutional residents - 100% data,42,137135
Other language spoken regularly at home,  None,,117320
Other language spoken regularly at home,  English,,5985
Other language spoken regularly at home,  French,,1470
Other language spoken regularly at home,  Non-official language,,9770
Other language spoken regularly at home,    Indigenous,39,5
Other language spoken regularly at home,    Non-Indigenous,,9765
Other language spoken regularly at home,  English and French,,80
Other language spoken regularly at home,  English and non-official language(s),,965
Other language spoken regularly at home,  French and non-official language(s),,395
Other language spoken regularly at home,"  English, French and non-official language(s)",,15
Other language spoken regularly at home,  Multiple non-official languages,,1135
Knowledge of languages,Total - Knowledge of languages for the population in private households - 25% sample data,43,136665
Knowledge of languages,  Official languages,,135035
Knowledge of languages,    English,,134930
Knowledge of languages,    French,,11500
Knowledge of languages,  Non-official languages,,36555
Knowledge of languages,    Indigenous languages,39,15
Knowledge of languages,      Algonquian languages,,15
Knowledge of languages,        Blackfoot,,0
Knowledge of languages,        Cree-Innu languages,,0
Knowledge of languages,          Atikamekw,,0
Knowledge of languages,          Cree languages,,0
Knowledge of languages,            Ililimowin (Moose Cree),,0
Knowledge of languages,            Inu Ayimun (Southern East Cree),,0
Knowledge of languages,            Iyiyiw-Ayimiwin (Northern East Cree),,0
Knowledge of languages,            Nehinawewin (Swampy Cree),,0
Knowledge of languages,            Nehiyawewin (Plains Cree),,0
Knowledge of languages,            Nihithawiwin (Woods Cree),,0
Knowledge of languages,"            Cree, n.o.s.",,0
Knowledge of languages,          Innu (Montagnais),,0
Knowledge of languages,          Naskapi,,0
Knowledge of languages,        Eastern Algonquian languages,,0
Knowledge of languages,          Mi'kmaq,,0
Knowledge of languages,          Wolastoqewi (Malecite),,0
Knowledge of languages,        Ojibway-Potawatomi languages,,0
Knowledge of languages,          Anicinabemowin (Algonquin),,0
Knowledge of languages,          Oji-Cree,,0
Knowledge of languages,          Ojibway languages,,0
Knowledge of languages,            Anishinaabemowin (Chippewa),,0
Knowledge of languages,            Daawaamwin (Odawa),,0
Knowledge of languages,            Saulteau (Western Ojibway),,0
Knowledge of languages,"            Ojibway, n.o.s.",,0
Knowledge of languages,"        Algonquian languages, n.i.e.",,0
Knowledge of languages,      Athabaskan languages,,0
Knowledge of languages,        Northern Athabaskan languages,,0
Knowledge of languages,          Dakelh (Carrier),,0
Knowledge of languages,          Dane-zaa (Beaver),,0
Knowledge of languages,"          Dene, n.o.s.",,0
Knowledge of languages,          Gwich'in,,0
Knowledge of languages,          Slavey-Hare languages,,0
Knowledge of languages,            Deh Gah Ghotie Zhatie (South Slavey),,0
Knowledge of languages,            Satuotine Yati (North Slavey),,0
Knowledge of languages,"            Slavey, n.o.s.",,0
Knowledge of languages,          Tahltan languages,,0
Knowledge of languages,            Kaska (Nahani),,0
Knowledge of languages,            Tahltan,,0
Knowledge of languages,          Tlicho (Dogrib),,0
Knowledge of languages,          Tse'khene (Sekani),,0
Knowledge of languages,          Tsilhqot'in (Chilcotin),,0
Knowledge of languages,          Tsuu T'ina (Sarsi),,0
Knowledge of languages,          Tutchone languages,,0
Knowledge of languages,            Northern Tutchone,,0
Knowledge of languages,            Southern Tutchone,,0
Knowledge of languages,"            Tutchone, n.o.s.",,0
Knowledge of languages,          Wetsuwet'en-Babine,,0
Knowledge of languages,        Tlingit,,0
Knowledge of languages,"        Athabaskan languages, n.i.e.",,0
Knowledge of languages,      Haida,,0
Knowledge of languages,      Inuktut (Inuit) languages,,0
Knowledge of languages,        Inuinnaqtun (Inuvialuktun),,0
Knowledge of languages,          Inuinnaqtun,,0
Knowledge of languages,          Inuvialuktun,,0
Knowledge of languages,        Inuktitut,,0
Knowledge of languages,"        Inuktut (Inuit) languages, n.i.e.",,0
Knowledge of languages,      Iroquoian languages,,0
Knowledge of languages,        Cayuga,,0
Knowledge of languages,        Mohawk,,0
Knowledge of languages,        Oneida,,0
Knowledge of languages,"        Iroquoian languages, n.i.e.",,0
Knowledge of languages,      Ktunaxa (Kutenai),,0
Knowledge of languages,      Michif,,0
Knowledge of languages,      Salish languages,,0
Knowledge of languages,        Halkomelem,,0
Knowledge of languages,        Lillooet,,0
Knowledge of languages,        Ntlakapamux (Thompson),,0
Knowledge of languages,        Secwepemctsin (Shuswap),,0
Knowledge of languages,        Squamish,,0
Knowledge of languages,        Straits,,0
Knowledge of languages,        Syilx (Okanagan),,0
Knowledge of languages,"        Salish languages, n.i.e.",,0
Knowledge of languages,      Siouan languages,,0
Knowledge of languages,        Assiniboine,,0
Knowledge of languages,        Dakota,,0
Knowledge of languages,        Stoney,,0
Knowledge of languages,"        Siouan languages, n.i.e.",,0
Knowledge of languages,      Tsimshian languages,,0
Knowledge of languages,        Gitxsan (Gitksan),,0
Knowledge of languages,        Nisga'a,,0
Knowledge of languages,        Tsimshian,,0
Knowledge of languages,      Wakashan languages,,0
Knowledge of languages,        Haisla,,0
Knowledge of languages,        Heiltsuk,,0
Knowledge of languages,        Kwak'wala (Kwakiutl),,0
Knowledge of languages,        Nuu-chah-nulth (Nootka),,0
Knowledge of languages,"        Wakashan languages, n.i.e.",,0
Knowledge of languages,"      Indigenous languages, n.i.e.",,0
Knowledge of languages,"      Indigenous languages, n.o.s.",,0
Knowledge of languages,    Non-Indigenous languages,,36540
Knowledge of languages,      Afro-Asiatic languages,,2005
Knowledge of languages,        Berber languages,,25
Knowledge of languages,          Kabyle,,25
Knowledge of languages,          Tamazight,,0
Knowledge of languages,"          Berber languages, n.i.e.",,0
Knowledge of languages,        Chadic languages,,0
Knowledge of languages,          Hausa,,0
Knowledge of languages,          Mina,,0
Knowledge of languages,        Coptic,,0
Knowledge of languages,        Cushitic languages,,75
Knowledge of languages,          Bilen,,0
Knowledge of languages,          Oromo,,15
Knowledge of languages,          Somali,,65
Knowledge of languages,"          Cushitic languages, n.i.e.",,0
Knowledge of languages,        Semitic languages,,1965
Knowledge of languages,          Amharic,,100
Knowledge of languages,          Arabic,,1635
Knowledge of languages,          Aramaic languages,,45
Knowledge of languages,            Assyrian Neo-Aramaic,,0
Knowledge of languages,            Chaldean Neo-Aramaic,,0
Knowledge of languages,"            Aramaic, n.o.s.",,0
Knowledge of languages,          Harari,,30
Knowledge of languages,          Hebrew,,50
Knowledge of languages,          Maltese,,125
Knowledge of languages,          Tigrigna,,35
Knowledge of languages,"          Semitic languages, n.i.e.",,0
Knowledge of languages,      Austro-Asiatic languages,,265
Knowledge of languages,        Khmer (Cambodian),,15
Knowledge of languages,        Vietnamese,,250
Knowledge of languages,"        Austro-Asiatic languages, n.i.e",,0
Knowledge of languages,      Austronesian languages,,2065
Knowledge of languages,        Bikol,,0
Knowledge of languages,"        Bisaya, n.o.s.",,0
Knowledge of languages,        Cebuano,,60
Knowledge of languages,        Fijian,,0
Knowledge of languages,        Hiligaynon,,25
Knowledge of languages,        Ilocano,,85
Knowledge of languages,        Indonesian,,65
Knowledge of languages,        Kankanaey,,0
Knowledge of languages,        Kinaray-a,,0
Knowledge of languages,        Malagasy languages,,0
Knowledge of languages,          Merina,,0
Knowledge of languages,"          Malagasy, n.o.s.",,0
Knowledge of languages,        Malay,,45
Knowledge of languages,"        Pampangan (Kapampangan, Pampango)",,30
Knowledge of languages,        Pangasinan,,10
Knowledge of languages,"        Tagalog (Pilipino, Filipino)",,1930
Knowledge of languages,        Waray-Waray,,0
Knowledge of languages,"        Austronesian languages, n.i.e.",,25
Knowledge of languages,      Creole languages,,350
Knowledge of languages,        Haitian Creole,,90
Knowledge of languages,        Jamaican English Creole,,55
Knowledge of languages,        Krio,,10
Knowledge of languages,        Morisyen,,35
Knowledge of languages,        Sango,,0
Knowledge of languages,"        Creole, n.o.s.",,105
Knowledge of languages,"        Creole languages, n.i.e.",,65
Knowledge of languages,      Dravidian languages,,4725
Knowledge of languages,        Kannada,,235
Knowledge of languages,        Malayalam,,600
Knowledge of languages,        Tamil,,3540
Knowledge of languages,        Telugu,,780
Knowledge of languages,        Tulu,,15
Knowledge of languages,"        Dravidian languages, n.i.e.",,0
Knowledge of languages,      Georgian,,0
Knowledge of languages,      Hmong-Mien languages,,0
Knowledge of languages,      Indo-European languages,,22075
Knowledge of languages,        Albanian,,130
Knowledge of languages,        Armenian,,95
Knowledge of languages,        Balto-Slavic languages,,2870
Knowledge of languages,        Baltic languages,,60
Knowledge of languages,            Latvian,,30
Knowledge of languages,            Lithuanian,,25
Knowledge of languages,          Slavic languages,,2825
Knowledge of languages,            Belarusian,,10
Knowledge of languages,            Bulgarian,,85
Knowledge of languages,            Czech,,100
Knowledge of languages,            Macedonian,,660
Knowledge of languages,            Polish,,780
Knowledge of languages,            Russian,,585
Knowledge of languages,            Rusyn,,25
Knowledge of languages,            Serbo-Croatian,,415
Knowledge of languages,              Bosnian,,10
Knowledge of languages,              Croatian,,200
Knowledge of languages,              Serbian,,255
Knowledge of languages,"              Serbo-Croatian, n.i.e.",,0
Knowledge of languages,            Slovak,,80
Knowledge of languages,            Slovene (Slovenian),,100
Knowledge of languages,            Ukrainian,,325
Knowledge of languages,"            Slavic languages, n.i.e.",,0
Knowledge of languages,        Celtic languages,,35
Knowledge of languages,          Irish,,10
Knowledge of languages,          Scottish Gaelic,,0
Knowledge of languages,          Welsh,,10
Knowledge of languages,"          Celtic languages, n.i.e.",,0
Knowledge of languages,        Germanic languages,,1830
Knowledge of languages,          Frisian,,20
Knowledge of languages,          High German languages,,965
Knowledge of languages,            German,,965
Knowledge of languages,            Pennsylvania German,,0
Knowledge of languages,            Swiss German,,0
Knowledge of languages,            Yiddish,,0
